"id","link","internalLevel","internalSubtype","quality","value","level","armorRating","enchantName","enchantDesc","setMaxEquipCount","setBonusDesc1","setBonusDesc2","setBonusDesc3","traitDesc","comment"
"19221416","|H0:item:68119:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","0","1","0","1","-1","0","","","0","(1 item) Adds 1 Weapon Damage","Adds 1 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 0 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","?"
"19221533","|H0:item:68119:8:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","8","4","23","13","353","Maximum Magicka Enchantment","Adds 114 Maximum Magicka.","2","(1 item) Adds 36 Weapon Damage","Adds 36 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 144 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19222031","|H0:item:68119:23:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","23","4","23","13","367","Maximum Magicka Enchantment","Adds 114 Maximum Magicka.","2","(1 item) Adds 37 Weapon Damage","Adds 37 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 150 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222522","|H0:item:68119:124:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","124","5","17","13","199","Maximum Magicka Enchantment","Adds 124 Maximum Magicka.","0","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","unknown"
"19221531","|H0:item:68119:6:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","6","5","25","13","381","Maximum Magicka Enchantment","Adds 124 Maximum Magicka.","2","(1 item) Adds 39 Weapon Damage","Adds 39 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 156 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","dropped"
"19222032","|H0:item:68119:24:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","24","5","25","13","409","Maximum Magicka Enchantment","Adds 124 Maximum Magicka.","2","(1 item) Adds 42 Weapon Damage","Adds 42 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 168 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","crafted"
"19221535","|H0:item:68119:1:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","1","0","18","14","213","Maximum Magicka Enchantment","Adds 100 Maximum Magicka.","2","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","dropped"
"19222784","|H0:item:68119:177:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","177","0","18","14","227","","","2","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","unknown"
"19221536","|H0:item:68119:2:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","2","1","18","14","227","Maximum Magicka Enchantment","Adds 95 Maximum Magicka.","2","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","dropped"
"19222734","|H0:item:68119:175:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","175","1","18","14","213","Maximum Magicka Enchantment","Adds 95 Maximum Magicka.","2","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","unknown"
"19222033","|H0:item:68119:20:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","20","1","20","14","255","Maximum Magicka Enchantment","Adds 95 Maximum Magicka.","2","(1 item) Adds 25 Weapon Damage","Adds 25 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 102 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222523","|H0:item:68119:121:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","121","2","18","14","213","Maximum Magicka Enchantment","Adds 100 Maximum Magicka.","2","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221931","|H0:item:68119:19:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","19","2","20","14","255","Maximum Magicka Enchantment","Adds 100 Maximum Magicka.","2","(1 item) Adds 25 Weapon Damage","Adds 25 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 102 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221537","|H0:item:68119:3:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","3","2","21","14","283","Maximum Magicka Enchantment","Adds 100 Maximum Magicka.","2","(1 item) Adds 28 Weapon Damage","Adds 28 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 114 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19221543","|H0:item:68119:9:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","9","2","21","14","297","Maximum Magicka Enchantment","Adds 100 Maximum Magicka.","2","(1 item) Adds 30 Weapon Damage","Adds 30 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 120 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19222034","|H0:item:68119:21:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","21","2","21","14","297","Maximum Magicka Enchantment","Adds 100 Maximum Magicka.","2","(1 item) Adds 30 Weapon Damage","Adds 30 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 120 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222251","|H0:item:68119:31:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","31","2","21","14","269","Maximum Magicka Enchantment","Adds 100 Maximum Magicka.","2","(1 item) Adds 27 Weapon Damage","Adds 27 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 108 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222524","|H0:item:68119:122:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","122","3","18","14","213","Maximum Magicka Enchantment","Adds 109 Maximum Magicka.","0","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221538","|H0:item:68119:4:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","4","3","22","14","311","Maximum Magicka Enchantment","Adds 109 Maximum Magicka.","2","(1 item) Adds 31 Weapon Damage","Adds 31 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 126 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221541","|H0:item:68119:7:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","7","3","22","14","325","Maximum Magicka Enchantment","Adds 109 Maximum Magicka.","2","(1 item) Adds 33 Weapon Damage","Adds 33 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 132 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221881","|H0:item:68119:11:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","11","3","22","14","325","Maximum Magicka Enchantment","Adds 109 Maximum Magicka.","2","(1 item) Adds 33 Weapon Damage","Adds 33 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 132 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19222035","|H0:item:68119:22:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","22","3","22","14","339","Maximum Magicka Enchantment","Adds 109 Maximum Magicka.","2","(1 item) Adds 34 Weapon Damage","Adds 34 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 138 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","crafted"
"19222327","|H0:item:68119:49:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","49","3","22","14","325","Maximum Magicka Enchantment","Adds 109 Maximum Magicka.","2","(1 item) Adds 33 Weapon Damage","Adds 33 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 132 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222328","|H0:item:68119:50:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","50","3","22","14","311","Maximum Magicka Enchantment","Adds 109 Maximum Magicka.","2","(1 item) Adds 31 Weapon Damage","Adds 31 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 126 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222525","|H0:item:68119:123:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","123","4","18","14","213","Maximum Magicka Enchantment","Adds 114 Maximum Magicka.","0","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","unknown"
"19221539","|H0:item:68119:5:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","5","4","23","14","353","Maximum Magicka Enchantment","Adds 114 Maximum Magicka.","2","(1 item) Adds 36 Weapon Damage","Adds 36 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 144 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19221542","|H0:item:68119:8:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","8","4","23","14","367","Maximum Magicka Enchantment","Adds 114 Maximum Magicka.","2","(1 item) Adds 37 Weapon Damage","Adds 37 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 150 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19222036","|H0:item:68119:23:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","23","4","25","14","381","Maximum Magicka Enchantment","Adds 114 Maximum Magicka.","2","(1 item) Adds 39 Weapon Damage","Adds 39 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 156 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222526","|H0:item:68119:124:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","124","5","18","14","213","Maximum Magicka Enchantment","Adds 124 Maximum Magicka.","0","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","unknown"
"19221540","|H0:item:68119:6:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","6","5","25","14","395","Maximum Magicka Enchantment","Adds 124 Maximum Magicka.","2","(1 item) Adds 40 Weapon Damage","Adds 40 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 162 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","dropped"
"19222037","|H0:item:68119:24:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","24","5","26","14","423","Maximum Magicka Enchantment","Adds 124 Maximum Magicka.","2","(1 item) Adds 43 Weapon Damage","Adds 43 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 174 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","crafted"
"19221544","|H0:item:68119:1:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","1","0","18","15","227","Maximum Magicka Enchantment","Adds 100 Maximum Magicka.","2","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","dropped"
"19222785","|H0:item:68119:177:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","177","0","20","15","241","","","2","(1 item) Adds 24 Weapon Damage","Adds 24 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 96 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","unknown"
"19222735","|H0:item:68119:175:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","175","1","18","15","227","Maximum Magicka Enchantment","Adds 95 Maximum Magicka.","2","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","unknown"
"19221545","|H0:item:68119:2:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","2","1","20","15","241","Maximum Magicka Enchantment","Adds 95 Maximum Magicka.","2","(1 item) Adds 24 Weapon Damage","Adds 24 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 96 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","dropped"
"19222038","|H0:item:68119:20:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","20","1","21","15","269","Maximum Magicka Enchantment","Adds 95 Maximum Magicka.","2","(1 item) Adds 27 Weapon Damage","Adds 27 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 108 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222527","|H0:item:68119:121:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","121","2","18","15","227","Maximum Magicka Enchantment","Adds 100 Maximum Magicka.","2","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
