"id","link","internalLevel","internalSubtype","name","trait","quality","value","level","type","equipType","weaponType","armorType","armorRating","weaponPower","cond","enchantName","enchantDesc","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","bindType","traitDesc","comment"
"19221019","|H0:item:68118:124:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","124","Molag Kena's Mask","18","5","12","8","2","1","0","2","185","0","0","Maximum Stamina Enchantment","Adds 107 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 12 Weapon Damage","Adds 12 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 48 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","unknown"
"19220003","|H0:item:68118:6:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","6","Molag Kena's Mask","18","5","22","8","2","1","0","2","458","0","0","Maximum Stamina Enchantment","Adds 107 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 31 Weapon Damage","Adds 31 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 126 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","dropped"
"19220524","|H0:item:68118:24:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","24","Molag Kena's Mask","18","5","22","8","2","1","0","2","500","0","0","Maximum Stamina Enchantment","Adds 107 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 34 Weapon Damage","Adds 34 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 138 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","crafted"
"19220007","|H0:item:68118:1:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","1","Molag Kena's Mask","18","0","13","9","2","1","0","2","206","0","0","Maximum Stamina Enchantment","Adds 86 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 2.5%.","dropped"
"19221296","|H0:item:68118:177:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","177","Molag Kena's Mask","18","0","15","9","2","1","0","2","227","0","0","","","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 2.5%.","unknown"
"19221246","|H0:item:68118:175:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","175","Molag Kena's Mask","18","1","13","9","2","1","0","2","206","0","0","Maximum Stamina Enchantment","Adds 82 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","unknown"
"19220008","|H0:item:68118:2:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","2","Molag Kena's Mask","18","1","15","9","2","1","0","2","227","0","0","Maximum Stamina Enchantment","Adds 82 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","dropped"
"19220525","|H0:item:68118:20:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","20","Molag Kena's Mask","18","1","16","9","2","1","0","2","269","0","0","Maximum Stamina Enchantment","Adds 82 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 18 Weapon Damage","Adds 18 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 72 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","crafted"
"19221020","|H0:item:68118:121:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","121","Molag Kena's Mask","18","2","13","9","2","1","0","2","206","0","0","Maximum Stamina Enchantment","Adds 86 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220443","|H0:item:68118:19:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","19","Molag Kena's Mask","18","2","16","9","2","1","0","2","269","0","0","Maximum Stamina Enchantment","Adds 86 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 18 Weapon Damage","Adds 18 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 72 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220763","|H0:item:68118:31:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","31","Molag Kena's Mask","18","2","17","9","2","1","0","2","290","0","0","Maximum Stamina Enchantment","Adds 86 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220009","|H0:item:68118:3:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","3","Molag Kena's Mask","18","2","18","9","2","1","0","2","311","0","0","Maximum Stamina Enchantment","Adds 86 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220015","|H0:item:68118:9:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","9","Molag Kena's Mask","18","2","18","9","2","1","0","2","332","0","0","Maximum Stamina Enchantment","Adds 86 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220526","|H0:item:68118:21:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","21","Molag Kena's Mask","18","2","18","9","2","1","0","2","332","0","0","Maximum Stamina Enchantment","Adds 86 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19221021","|H0:item:68118:122:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","122","Molag Kena's Mask","18","3","13","9","2","1","0","2","206","0","0","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220010","|H0:item:68118:4:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","4","Molag Kena's Mask","18","3","20","9","2","1","0","2","353","0","0","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 24 Weapon Damage","Adds 24 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 96 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220013","|H0:item:68118:7:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","7","Molag Kena's Mask","18","3","20","9","2","1","0","2","374","0","0","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 25 Weapon Damage","Adds 25 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 102 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220393","|H0:item:68118:11:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","11","Molag Kena's Mask","18","3","20","9","2","1","0","2","374","0","0","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 25 Weapon Damage","Adds 25 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 102 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220834","|H0:item:68118:49:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","49","Molag Kena's Mask","18","3","20","9","2","1","0","2","374","0","0","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 25 Weapon Damage","Adds 25 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 102 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220835","|H0:item:68118:50:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","50","Molag Kena's Mask","18","3","20","9","2","1","0","2","353","0","0","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 24 Weapon Damage","Adds 24 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 96 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220527","|H0:item:68118:22:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","22","Molag Kena's Mask","18","3","21","9","2","1","0","2","395","0","0","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 27 Weapon Damage","Adds 27 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 108 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","crafted"
"19221022","|H0:item:68118:123:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","123","Molag Kena's Mask","18","4","13","9","2","1","0","2","206","0","0","Maximum Stamina Enchantment","Adds 98 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","unknown"
"19220011","|H0:item:68118:5:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","5","Molag Kena's Mask","18","4","21","9","2","1","0","2","416","0","0","Maximum Stamina Enchantment","Adds 98 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 28 Weapon Damage","Adds 28 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 114 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220014","|H0:item:68118:8:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","8","Molag Kena's Mask","18","4","21","9","2","1","0","2","437","0","0","Maximum Stamina Enchantment","Adds 98 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 30 Weapon Damage","Adds 30 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 120 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220528","|H0:item:68118:23:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","23","Molag Kena's Mask","18","4","22","9","2","1","0","2","458","0","0","Maximum Stamina Enchantment","Adds 98 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 31 Weapon Damage","Adds 31 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 126 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","crafted"
"19221023","|H0:item:68118:124:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","124","Molag Kena's Mask","18","5","13","9","2","1","0","2","206","0","0","Maximum Stamina Enchantment","Adds 107 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","unknown"
"19220012","|H0:item:68118:6:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","6","Molag Kena's Mask","18","5","22","9","2","1","0","2","479","0","0","Maximum Stamina Enchantment","Adds 107 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 33 Weapon Damage","Adds 33 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 132 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","dropped"
"19220529","|H0:item:68118:24:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","24","Molag Kena's Mask","18","5","23","9","2","1","0","2","521","0","0","Maximum Stamina Enchantment","Adds 107 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 36 Weapon Damage","Adds 36 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 144 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","crafted"
"19220016","|H0:item:68118:1:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","10","1","Molag Kena's Mask","18","0","15","10","2","1","0","2","227","0","0","Maximum Stamina Enchantment","Adds 86 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 2.5%.","dropped"
"19221297","|H0:item:68118:177:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","10","177","Molag Kena's Mask","18","0","16","10","2","1","0","2","248","0","0","","","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 16 Weapon Damage","Adds 16 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 66 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 2.5%.","unknown"
